IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,6644,,,,,,6644,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,6647,,,,,,6647,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,676.9,,,,,,676.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,6857,,,,,,6857,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,7017,,,,,,7017,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,7088,,,,,,7088,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,712,,,,,,712,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,MLE,Age Group,30-34 years,AGE30-34,,,,,,,744.9,,,,,,744.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,750.9,,,,,,750.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,754.8,,,,,,754.8,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,7670,,,,,,7670,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,776.1,,,,,,776.1,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,776.8,,,,,,776.8,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,784.1,,,,,,784.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,789.5,,,,,,789.5,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,794.9,,,,,,794.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,800.1,,,,,,800.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,8003,,,,,,8003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,8030,,,,,,8030,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,8183,,,,,,8183,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,8202,,,,,,8202,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,8317,,,,,,8317,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,836.3,,,,,,836.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,836.8,,,,,,836.8,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,837.7,,,,,,837.7,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,849.6,,,,,,849.6,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,85.98,,,,,,85.98,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,8710,,,,,,8710,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,8748,,,,,,8748,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,882.3,,,,,,882.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,884.5,,,,,,884.5,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,8922,,,,,,8922,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,894.3,,,,,,894.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,8988,,,,,,8988,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,9024,,,,,,9024,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,912.7,,,,,,912.7,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,9173,,,,,,9173,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,9216,,,,,,9216,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,940.5,,,,,,940.5,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,9429,,,,,,9429,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,9501,,,,,,9501,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,85+ years,AGE85PLUS,,,,,,,9615,,,,,,9615,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,965.9,,,,,,965.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,97.79,,,,,,97.79,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,9706,,,,,,9706,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,109732,,,,,,109 732,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,110709,,,,,,110 709,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,113536,,,,,,113 536,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,113863,,,,,,113 863,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,122082,,,,,,122 082,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,124637,,,,,,124 637,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,85+ years,AGE85PLUS,,,,,,,132391,,,,,,132 391,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,138100,,,,,,138 100,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,148616,,,,,,148 616,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,153119,,,,,,153 119,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,157862,,,,,,157 862,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,159485,,,,,,159 485,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,MLE,Age Group,85+ years,AGE85PLUS,,,,,,,165538,,,,,,165 538,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,FMLE,Age Group,75-79 years,AGE75-79,,,,,,,169490,,,,,,169 490,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,70-74 years,AGE70-74,,,,,,,176341,,,,,,176 341,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,177731,,,,,,177 731,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,180016,,,,,,180 016,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,MLE,Age Group,80-84 years,AGE80-84,,,,,,,185915,,,,,,185 915,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,199433,,,,,,199 433,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,207801,,,,,,207 801,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,210430,,,,,,210 430,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,75-79 years,AGE75-79,,,,,,,222148,,,,,,222 148,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,225001,,,,,,225 001,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,228004,,,,,,228 004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,228830,,,,,,228 830,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,232139,,,,,,232 139,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,75-79 years,AGE75-79,,,,,,,232372,,,,,,232 372,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,239427,,,,,,239 427,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,MLE,Age Group,70-74 years,AGE70-74,,,,,,,242461,,,,,,242 461,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,70-74 years,AGE70-74,,,,,,,244987,,,,,,244 987,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,248555,,,,,,248 555,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,251304,,,,,,251 304,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Male,MLE,Age Group,75-79 years,AGE75-79,,,,,,,255442,,,,,,255 442,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,255786,,,,,,255 786,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,FMLE,Age Group,80-84 years,AGE80-84,,,,,,,259983,,,,,,259 983,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Male,MLE,Age Group,70-74 years,AGE70-74,,,,,,,270931,,,,,,270 931,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,271144,,,,,,271 144,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,273061,,,,,,273 061,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2010,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,277956,,,,,,277 956,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2010,false,Sex,Female,FMLE,Age Group,75-79 years,AGE75-79,,,,,,,281435,,,,,,281 435,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,286905,,,,,,286 905,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2010,false,Sex,Male,MLE,Age Group,70-74 years,AGE70-74,,,,,,,291729,,,,,,291 729,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Female,FMLE,Age Group,70-74 years,AGE70-74,,,,,,,297661,,,,,,297 661,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,301255,,,,,,301 255,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2010,false,Sex,Male,MLE,Age Group,65-69 years,AGE65-69,,,,,,,302259,,,,,,302 259,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,307133,,,,,,307 133,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000033,nLx - person-years lived between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2010,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,310380,,,,,,310 380,,,EN,2020-12-05T23:00:00.000Z
